alpha,loss
2.2884270599227303,0.3636331849575043
2.3142849928032128,0.36363855673472084
2.340142925683695,0.36364399127960206
2.3660008585641785,0.36364950242042543
2.391858791444661,0.36365509198506674
2.4177167243251443,0.36366074161529544
2.4435746572056267,0.3636664636135101
2.46943259008611,0.36367226614952086
2.4952905229665925,0.3636781240304311
2.521148455847075,0.3636840513388316
2.5470063887275582,0.3636900313536326
2.5728643216080407,0.3636960564454397
